di'jiao'ban  1  地胶板 0  
di'jiao'chu  1  地教出 0  
di'jiao'guo'shu  1  递交国书 0  
di'jiao'luo'si  1  地脚螺丝 0  
di'jiao'xian  1  地脚线 0  
di'jiao'zhao  1  地绞着 0  
di'jiao'zhe  1  提交者 1  
di'jiao'zhuo  1  地绞着 0  
di'jie  18  缔结 604  低阶 15  底界 0  递解 10  地界 31  提界 1  帝杰 0  递阶 14  地解 0  第届 1  第戒 0  地结 0  低解 0  迪杰 0  地借 2  地接 1  第阶 0  抵接 0  
di'jie'cun  1  地皆存 0  
di'jie'ding  1  地介定 0  
di'jie'kong'zhi  1  递阶控制 3  
di'jie'shi  1  地皆失 0  
di'jin  14  滴进 0  递进 16  地锦 1  提金 3  地进 6  迪金 0  地尽 2  抵近 2  狄金 0  地浸 0  底金 0  地仅 1  地近 0  地紧 0  
di'jin'dao  1  地尽到 1  
di'jin'qu  1  提进去 0  
di'jin'sen  2  迪金森 11  狄金森 12  
di'jin'sen'shi  1  狄金森氏 0  
di'jin'sheng  1  狄瑾生 0  
di'jing  12  地竟 1  抵境 4  地精 1  涤净 2  涤腈 0  地景 12  抵京 2  地境 0  地径 2  翟静 0  敌境 0  滴径 0  
di'jing'ge  1  地敬个 0  
di'jing'ji  1  地景及 0  
di'jing'li  1  地静立 0  
di'jing'shang  1  地景上 0  
di'jiu  5  第九 159  滴酒 5  地救 2  低酒 0  地久 0  
di'jiu'bu  2  第九步 3  第九部 1  
di'jiu'ceng  1  第九层 3  
di'jiu'ci  1  第九次 51  
di'jiu'duan  1  第九段 7  
di'jiu'ge  1  第九个 18  
di'jiu'hao  1  第九号 1  
di'jiu'ji  1  第九集 0  
di'jiu'jie  2  第九届 169  第九节 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'da'hui'chang'wu'wei'yuan'hui  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'da'hui'chang'wu'wei'yuan'kuai  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'da'kuai'chang'wu'wei'yuan'hui  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'da'kuai'chang'wu'wei'yuan'kuai  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'dai'hui'chang'wu'wei'yuan'hui  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'dai'hui'chang'wu'wei'yuan'kuai  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'dai'kuai'chang'wu'wei'yuan'hui  1  第九届全国人民代表大会常务委员会 3  
di'jiu'jie'quan'guo'ren'min'dai'biao'dai'kuai'chang'wu'wei'yuan'kuai  1  第九届全国人民代表大会常务委员会 3  
di'jiu'ju  1  第九局 3  
di'jiu'ke  1  第九课 8  
di'jiu'lun  1  第九轮 1  
di'jiu'ming  1  第九名 3  
di'jiu'nian  1  第九年 11  
di'jiu'pian  1  第九篇 0  
di'jiu'qi  1  第九期 3  
di'jiu'shi  1  第九十 11  
di'jiu'shi'ba'tiao  1  第九十八条 15  
di'jiu'shi'er  1  第九十二 14  
di'jiu'shi'jiu  1  第九十九 1  
di'jiu'shi'jiu'tiao  1  第九十九条 16  
di'jiu'shi'liu  1  第九十六 1  
di'jiu'shi'liu'tiao  1  第九十六条 19  
di'jiu'shi'qi  1  第九十七 1  
di'jiu'shi'qi'tiao  1  第九十七条 23  
di'jiu'shi'wu'tiao  1  第九十五条 21  
di'jiu'tian  1  第九天 1  
di'jiu'tian'chang  1  地久天长 19  
di'jiu'tiao  1  第九条 247  
di'jiu'wei  1  第九位 10  
di'jiu'zhang  1  第九章 57  
di'jiu'zhong  1  第九种 0  
di'ju  11  递局 26  提具 6  地居 0  地举 5  低聚 4  地拒 0  地聚 1  地据 0  提举 3  提居 0  地具 0  
di'ju'jia'quan  1  低聚甲醛 0  
di'ju'tang  1  低聚糖 16  
di'ju'ti  1  低聚体 2  
di'ju'wu  1  低聚物 4  
di'ju'yi  1  低聚异 0  
di'juan  2  地卷 5  翟隽 17  
di'jue  4  地嚼 9  底角 1  地角 2  提角 0  
di'jun  5  敌军 223  地均 0  帝君 0  低均 0  狄军 0  
di'ka  5  蒂卡 2  迪卡 4  低卡 2  提卡 3  涤卡 0  
di'ka'ca  1  地卡嚓 0  
di'ka'er  2  笛卡尔 41  笛卡儿 4  
di'ka'jin  1  地卡紧 0  
di'ka'ka'xiao  1  地喀喀笑 0  
di'ka'nong  1  迪卡侬 0  
di'ka'pi  2  迪卡皮 0  狄卡皮 0  
di'ka'pu  1  迪卡普 0  
di'kai  3  地开 29  低开 11  提开 0  
di'kai'ge  1  地开个 0  
di'kai'mu  1  提凯姆 0  
di'kan  4  地看 70  地勘 5  地坎 0  狄看 0  
di'kang  5  抵抗 722  地抗 0  提抗 0  低抗 0  提康 0  
di'kang'de'zhu  1  抵抗得住 0  
di'kang'dei'zhu  1  抵抗得住 0  
di'kang'li  1  抵抗力 151  
di'kang'li'liang  1  抵抗力量 8  
di'kang'neng'li  1  抵抗能力 9  
di'kang'su  1  抵抗素 7  
di'kang'xing  1  抵抗性 3  
di'kang'yun'dong  1  抵抗运动 63  
di'kang'zhe  1  抵抗者 5  
di'kao  2  地靠 10  地烤 0  
di'kao'si  1  迪考斯 0  
di'ke  14  迪克 255  地壳 194  狄克 32  底壳 5  帝克 0  提客 0  提克 5  提可 0  蒂克 1  地克 0  底克 0  地客 0  地刻 0  提柯 0  
di'ke'an'bai  1  狄克安柏 0  
di'ke'an'bo  1  狄克安柏 0  
di'ke'ba'xing  1  荻克巴星 1  
di'ke'ca  1  提克擦 0  
di'ke'dai  1  狄克带 0  
di'ke'de  1  地可得 0  
di'ke'dei  1  地可得 0  
di'ke'ji  1  狄克挤 0  
di'ke'jun'heng  1  地壳均衡 1  
di'ke'lei  1  提克雷 0  
di'ke'li'te  1  提克里特 6  
di'ke'na  1  地科纳 6  
di'ke'neng  1  狄克能 0  
di'ke'ren  1  迪科人 0  
di'ke'sen  1  迪克森 19  
di'ke'sheng  1  狄克生 0  
di'ke'shui  1  狄克说 0  
di'ke'shuo  1  狄克说 0  
di'ke'si  2  迪克斯 12  迪可斯 0  
di'ke'xun  1  狄克逊 5  
di'ke'yun'dong  1  地壳运动 12  
di'ken  2  狄肯 3  迪肯 2  
di'keng  1  底坑 0  
di'kong  5  低空 41  低孔 3  地空 0  提控 0  底孔 4  
di'kong'dao'dan  1  地空导弹 5  
di'kong'fei'hang  1  低空飞行 10  
di'kong'fei'xing  1  低空飞行 10  
di'kou  2  抵扣 33  地扣 1  
di'kou'lu  1  堤口路 0  
di'ku  5  地哭 17  地库 11  底裤 3  地酷 1  地窟 2  
di'ku'ge  1  地哭个 0  
di'kuai  7  地块 68  地会 64  地快 9  低会 3  蒂会 0  提快 0  迪会 0  
di'kuai'xiao  1  地会消 0  
di'kuan  2  提款 50  第款 9  
di'kuan'chan  1  提款单 1  
di'kuan'dan  1  提款单 1  
di'kuan'ji  1  提款机 31  
di'kuan'ka  1  提款卡 5  
di'kuan'quan  1  提款权 56  
di'kuan'shan  1  提款单 1  
di'kuang  3  地狂 3  地矿 7  低矿 0  
di'kuang'bu  1  地矿部 0  
di'kuang'ju  1  地矿局 1  
di'kuo  1  地阔 0  
di'la  9  提拉 28  低落 98  地落 18  地拉 23  滴落 26  蒂拉 1  地蜡 0  提落 0  迪拉 0  
di'la'bang  1  蒂拉邦 0  
di'la'ke  2  狄拉克 17  狄喇克 0  
di'la'mu  1  迪拉姆 2  
di'la'na  1  地拉那 16  
di'la'yin  1  滴拉音 0  
di'lai  7  地来 87  抵赖 10  堤来 0  递来 6  提来 0  低赖 0  帝来 0  
di'lai'di'qu  1  提来提去 0  
di'lai'luo  1  迪莱罗 0  
di'lai'ti'qu  1  提来提去 0  
di'lai'wen  1  提来文 1  
di'lai'ya  2  第莱雅 1  第来雅 0  
di'lai'zai  1  迪莱在 0  
di'lan  7  提篮 4  狄兰 0  地兰 1  迪兰 4  抵拦 0  低栏 0  地蓝 0  
di'lang  1  地狼 0  
di'lang'si'he  1  迪朗斯河 0  
di'lang'wei  1  翟浪伟 0  
di'lao  6  地牢 62  低落 98  地落 18  地老 3  滴落 26  提落 0  
di'lao'dao  1  地劳叨 0  
di'lao'qu  1  地老去 0  
di'lao'shu  1  地老鼠 6  
di'lao'tian'huang  1  地老天荒 5  
di'le  3  蒂勒 11  迪勒 2  提勒 0  
di'le'de  1  狄勒德 0  
di'le'wen'na  1  帝乐文娜 0  
di'le'wen'nuo  1  帝乐文娜 0  
di'le'zhao  1  地勒着 0  
di'le'zhuo  1  地勒着 0  
di'lei  4  地雷 1,226  迪雷 2  地垒 1  滴泪 1  
di'lei'li  1  第雷利 2  
di'lei'zhan  1  地雷战 4  
di'lei'zhen  1  地雷阵 6  
di'lei'zi  1  提雷兹 1  
di'leng  1  地冷 0  
di'li  30  地理 1,061  笛哩 0  地里 206  提利 1  蒂莉 6  地立 12  蒂里 5  地利 7  提离 1  帝力 43  提锂 0  地力 16  砥砺 1  迪丽 0  迪利 1  狄里 0  提莉 2  滴沥 0  地离 2  底里 13  迪里 1  低利 0  狄力 0  地厉 0  提里 0  抵离 0  地例 0  第粒 0  迪理 0  迪莉 0  
di'li'ang  1  提利昂 12  
di'li'chan'yuan  1  地理单元 0  
di'li'dan'yuan  1  地理单元 0  
di'li'dao  1  提利岛 0  
di'li'de  1  地犁得 0  
di'li'dei  1  地犁得 0  
di'li'di'tu  1  地理底图 0  
di'li'fen'bu  1  地理分布 43  
di'li'fen'xi  1  地理分析 2  
di'li'huan'jing  1  地理环境 62  
di'li'ji  1  地理系 3  
di'li'jie'xian  1  地理界线 1  
di'li'ke  2  地理课 13  狄利克 0  
di'li'lv  1  低利率 134  
di'li'man  1  迪里曼 0  
di'li'pu  2  迪利普 1  狄丽普 0  
di'li'shan'yuan  1  地理单元 0  
di'li'shi'ti  1  地理试题 0  
di'li'shu  1  地理书 5  
di'li'si  2  翟理斯 1  提力斯 1  
di'li'tu  1  地理图 0  
di'li'wei'du  1  地理纬度 0  
di'li'wei'duo  1  地理纬度 0  
di'li'wei'zhi  1  地理位置 213  
di'li'xi  2  地理系 3  蒂利希 0  
di'li'xin'xi  1  地理信息 31  
di'li'xin'xi'ji'tong  1  地理信息系统 96  
di'li'xin'xi'xi'tong  1  地理信息系统 96  
di'li'xue  1  地理学 76  
di'li'xue'jia  1  地理学家 19  
di'li'ya  1  狄利娅 1  
di'li'za'zhi  1  地理杂志 11  
di'li'ze  1  提利泽 0  
di'li'zhi'shi  1  地理知识 17  
di'li'zong'he  1  地理综合 0  
di'li'zuo'biao  1  地理坐标 37  
di'lian  9  低廉 207  提炼 155  底帘 0  地练 2  地连 2  提练 0  地联 0  地炼 0  地恋 0  
di'lian'chang  1  提炼厂 0  
di'lian'chu  1  提炼出 24  
di'lian'fang  1  地连放 0  
di'lian'ji  1  地连系 1  
di'lian'wen  1  地连问 0  
di'lian'xi  1  地连系 1  
di'liang  9  提亮 8  低量 6  底梁 0  地亮 1  第两 0  地量 1  地梁 0  提梁 0  低梁 0  
di'liang'lv  1  低良率 0  
di'liang'ren  1  抵两人 0  
di'liao  3  提了 70  底料 4  地聊 5  
di'lie  4  低劣 97  地裂 0  地列 0  提列 5  
di'lin  4  迪林 9  迪琳 1  蒂林 0  地临 0  
di'lin'han  1  狄林汉 0  
di'lin'jie  1  迪林杰 1  
di'lin'ren  1  提林人 0  
di'ling  8  地领 21  提领 7  迪凌 0  低龄 4  低领 6  地令 2  第零 2  帝陵 0  
di'ling'hua  1  低龄化 3  
di'ling'ren'jie  1  地灵人杰 0  
di'ling'zhi  1  提铃至 0  
di'liu  10  第六 476  滴流 6  地留 0  地流 20  低硫 11  地溜 1  提溜 1  滴溜 1  低留 0  底流 1  
di'liu'ban  1  第六版 5  
di'liu'bu  2  第六步 7  第六部 10  
di'liu'ce  1  第六册 0  
di'liu'ceng  1  第六层 2  
di'liu'chang  1  第六场 1  
di'liu'ci  1  第六次 79  
di'liu'dai  1  第六代 4  
di'liu'dao  1  地溜到 3  
di'liu'duan  2  第六段 25  提馏段 0  
di'liu'gan  1  第六感 18  
di'liu'ge  1  第六个 57  
di'liu'hao  1  第六号 5  
di'liu'hui  1  第六回 0  
di'liu'ji  1  第六集 1  
di'liu'jia  1  第六家 0  
di'liu'jie  2  第六节 27  第六届 61  
di'liu'jin  1  地流进 2  
di'liu'ju  2  第六局 1  第六句 0  
di'liu'kai  1  地流开 2  
di'liu'ke  1  第六课 2  
di'liu'kuan  1  第六款 3  
di'liu'lei  2  地留泪 0  第六类 0  
di'liu'liu  1  滴溜溜 7  
di'liu'lun  1  第六轮 5  
di'liu'mei  1  低硫煤 1  
di'liu'ming  1  第六名 5  
di'liu'nian  1  第六年 14  
di'liu'pi  1  第六批 2  
di'liu'pian  1  第六篇 1  
di'liu'qi  1  第六期 17  
di'liu'ren  1  第六任 4  
di'liu'ri  1  第六日 10  
di'liu'shi  1  第六十 4  
di'liu'shi'ba'tiao  1  第六十八条 32  
di'liu'shi'er  1  第六十二 39  
di'liu'shi'er'zhang  1  第六十二章 2  
di'liu'shi'jiu'tiao  1  第六十九条 43  
di'liu'shi'jiu'zhang  1  第六十九章 1  
di'liu'shi'liu  1  第六十六 40  
di'liu'shi'qi'tiao  1  第六十七条 31  
di'liu'shi'san'tiao  1  第六十三条 33  
di'liu'shi'san'zhang  1  第六十三章 2  
di'liu'shi'si  1  第六十四 44  
di'liu'shi'tiao  1  第六十条 40  
di'liu'shi'wu  1  第六十五 2  
di'liu'shi'wu'tiao  1  第六十五条 38  
di'liu'shi'yi  1  第六十一 1  
di'liu'shi'yi'tiao  1  第六十一条 42  
di'liu'shi'yi'zhang  1  第六十一章 2  
di'liu'shi'zhang  1  第六十章 0  
di'liu'tian  1  第六天 16  
di'liu'tiao  1  第六条 255  
di'liu'wei  1  第六位 32  
di'liu'xia  1  第六下 0  
di'liu'xiang  1  第六项 6  
di'liu'zhan  1  第六站 2  
di'liu'zhang  1  第六章 243  
di'liu'zhong  1  第六种 1  
di'liu'zhou  1  第六周 3  
di'long  7  敌隆 0  狄龙 8  地隆 0  蒂龙 1  地垄 0  迪龙 0  地龙 2  
di'long'neng  1  地龙能 0  
di'lou  6  地漏 4  滴漏 20  底楼 4  敌楼 0  地楼 2  低漏 0  
di'lu  7  提鲁 0  迪路 0  地录 0  地露 0  抵陆 0  地炉 0  滴露 1  
di'lu'bai  1  迪鲁拜 0  
di'luan  2  地乱 8  低峦 0  
di'lue'cheng  1  地略成 0  
di'lun  5  涤纶 93  迪伦 24  地轮 2  狄伦 2  涤轮 0  
di'lun'da  1  第伦达 1  
di'lun'sha  1  涤纶纱 0  
di'lun'si  1  涤纶丝 2  
di'luo  10  蒂洛 0  低落 98  地落 18  地摞 0  滴落 26  地络 0  迪罗 0  迪洛 3  提落 0  提洛 0  
di'luo'dui  1  地洛对 1  
di'luo'er  1  蒂罗尔 5  
di'luo'er'zhou  1  蒂罗尔州 1  
di'luo'lei'tuo  1  迪洛雷托 0  
di'luo'luo  1  迪洛罗 0  
di'lv  2  低率 1  地绿 1  
di'lv'fa  1  滴滤法 0  
di'lv'shi  1  滴滤式 0  
di'lv'te  1  迪吕特 0  
di'ma  11  狄玛 2  提码 0  地骂 4  提玛 2  迪马 13  狄马 1  地码 0  涤麻 0  迪玛 2  提马 1  低码 0  
di'ma'bi  1  地麻鼻 0  
di'ma'ji  1  狄玛基 0  
di'ma'jia'lie  1  抵玛嘉烈 0  
di'ma'lv  1  低码率 4  
di'ma'na  1  蒂马纳 0  
di'mai  8  底麦 0  地买 16  低买 0  地迈 1  地脉 1  提买 0  蒂迈 0  地卖 0  
di'mai'gao'mai  1  低买高卖 0  
di'mai'luo'hui  1  迪麦洛回 0  
di'mai'ou  1  迪麦欧 0  
di'mai'xie  1  地买些 0  
di'man  5  地幔 94  地满 1  地慢 3  滴满 0  提幔 0  
di'man'de  1  迪曼德 0  
di'man'long'qi  1  地幔隆起 2  
di'man'yan  1  地漫岩 0  
di'mang  1  地忙 6  
di'mao  3  地貌 125  底毛 1  地锚 2  
di'mao'bao  1  底毛薄 0  
di'mao'bo  1  底毛薄 0  
di'mao'chu  1  地冒出 1  
di'mao'ting  2  底茅厅 0  底茅亭 0  
di'mao'tu  1  地貌图 0  
di'mao'xue  1  地貌学 1  
di'mei  8  地美 5  弟妹 8  提没 1  涤枚 0  抵美 0  地袂 0  低眉 0  低酶 0  
di'mei'men  1  弟妹们 1  
di'mei'shi  1  地美士 0  
di'mei'shu  1  提眉术 0  
di'mei'shun'yan  1  低眉顺眼 0  
di'men  3  第门 1  底们 1  地们 0  
di'men'ni  1  低门尼 0  
di'meng  3  迪蒙 5  地猛 3  帝蒙 0  
di'meng'cheng  1  迪蒙称 0  
di'meng'na  1  狄蒙娜 5  
di'meng'nuo  1  狄蒙娜 5  
di'meng'shui  1  迪蒙说 0  
di'meng'shuo  1  迪蒙说 0  
di'meng'zhao  1  地梦着 0  
di'meng'zhuo  1  地梦着 0  
di'mi  13  低迷 383  地迷 0  提米 18  狄米 3  第米 1  迪米 1  低靡 4  地米 0  蒂米 1  滴蜜 1  底米 0  低糜 0  地密 0  
di'mi'bu'zhen  1  低迷不振 1  
di'mi'du  1  低密度 79  
di'mi'dun'dao  1  地弥敦道 2  
di'mi'duo  1  低密度 79  
di'mi'er  1  迪密尔 0  
di'mi'long  1  底米龙 0  
di'mi'na  1  迪米娜 0  
di'mi'nuo  1  迪米娜 0  
di'mi'rui  1  迪米瑞 0  
di'mi'te'li  1  迪米特里 23  
di'mian  5  地面 1,802  涤棉 11  抵免 28  底面 34  低免 0  
di'mian'bu'dui  1  地面部队 35  
di'mian'cai'liao  1  地面材料 0  
di'mian'chen'jiang  1  地面沉降 22  
di'mian'guan'gai  1  地面灌溉 2  
di'mian'jian'shi  1  地面监视 1  
di'mian'sheng'qi  1  地面升起 0  
di'mian'shui  1  地面水 14  
di'mian'wen'du  1  地面温度 6  
di'mian'wen'duo  1  地面温度 6  
di'mian'zhan  2  地面站 46  地面战 0  
di'mian'zheng'fa  1  地面蒸发 0  
di'min'si  1  提敏斯 0  
di'ming  5  提名 1,020  抵命 1  地名 107  第名 0  低鸣 0  
di'ming'dao'xing  1  提名道姓 0  
di'ming'jiang  1  提名奖 1  
di'ming'quan  1  提名权 0  
di'ming'si  1  蒂明斯 2  
di'ming'xue  1  地名学 0  
di'ming'zhe  1  提名者 16  
di'mo  16  滴墨 0  提莫 7  蒂默 4  地膜 19  地摩 1  底膜 0  地摸 5  笛膜 0  迪默 0  提摩 5  低磨 0  地磨 0  地脉 1  提默 3  地抹 0  提墨 1  
di'mo'fu'gai  1  地膜覆盖 4  
di'mo'gang  1  提莫刚 0  
di'mo'ge  1  第末个 0  
di'mo'hui  1  提莫会 0  
di'mo'kuai  1  提莫会 0  
di'mo'li  1  地磨利 0  
di'mo'lu'mu  1  蒂莫卢姆 0  
di'mo'luo  1  迪莫洛 0  
di'mo'na  1  迪莫纳 0  
di'mo'shao  1  提莫少 0  
di'mo'shu  1  迪莫属 0  
di'mo'tai  1  提摩太 16  
di'mo'xi  2  狄摩西 0  提摩西 4  
di'mo'xiao  1  地抹消 0  
di'mo'zhu  1  迪莫属 0  
di'mu  9  底母 6  提姆 68  蒂姆 144  狄姆 1  迪姆 11  嫡母 0  地母 0  帝姆 0  地目 0  
di'mu'bang  1  提姆帮 0  
di'mu'chi  1  地牧持 0  
di'mu'dai  1  提姆带 0  
di'mu'he'an  1  提姆和安 0  
di'mu'hui  1  提姆会 0  
di'mu'huo'an  1  提姆和安 0  
di'mu'kuai  1  提姆会 0  
di'mu'shui  2  提姆说 4  狄姆说 0  
di'mu'shuo  2  提姆说 4  狄姆说 0  
di'mu'si  1  提姆斯 0  
di'mu'si'he'se'de  1  提姆斯和瑟德 0  
di'mu'si'huo'se'de  1  提姆斯和瑟德 0  
di'mu'xiang  1  提姆向 0  
di'mu'ze  1  迪姆则 0  
di'na  9  蒂娜 231  迪纳 9  提娜 17  迪娜 3  低钠 4  蒂纳 3  提拿 0  第纳 1  提纳 0  
di'na'ban'na'te  1  地拿班纳特 0  
di'na'er  1  第纳尔 25  
di'na'guo  1  地拿过 1  
di'na'jian  1  提那件 0  
di'na'luo  1  迪纳罗 0  
di'na'mo  2  迪纳摩 11  狄纳莫 0  
di'na'mo'dui  2  迪纳莫队 0  荻纳摩队 0  
di'na'qi  2  地拿起 8  地拿器 0  
di'na'qu  1  地拿去 0  
di'na'si  1  提拿斯 0  
di'na'ta  1  迪纳塔 0  
di'na'ta'lai  1  迪纳塔莱 3  
di'na'xue'zheng  1  低钠血症 14  
di'na'yi  1  迪纳伊 0  
di'na'zhu  1  地拿著 0  
di'nai  3  蒂奈 0  低奶 0  提奈 1  
di'nai'di  1  迪奈蒂 0  
di'nai'di'shui  1  迪奈蒂说 0  
di'nai'di'shuo  1  迪奈蒂说 0  
di'nai'se  1  迪耐瑟 0  
di'nai'she  1  翟乃社 1  
di'nai'xu  1  狄奈许 0  
di'nan  3  地难 3  迪南 8  地南 0  
di'nan'xue  1  地难学 1  
di'nao  3  地闹 0  地挠 3  低脑 0  
di'nao'suan  1  地脑算 1  
di'nei  4  堤内 0  地内 6  底内 1  蒂内 0  
di'neng  3  地能 13  低能 29  底能 0  
di'neng'er  1  低能儿 8  
di'neng'hao  1  低能耗 10  
di'neng'zhe  1  低能者 0  
di'ni  5  底泥 21  提尼 13  蒂尼 1  地尼 2  迪尼 0  
di'ni'ai  1  迪尼埃 0  
di'ni'bei  1  提尼杯 1  
di'ni'ci  1  迪尼茨 2  
di'ni'di  1  地泥底 0  
di'ni'en  1  迪尼恩 0  
di'ni'na  1  提尼娜 2  
di'ni'nuo  1  提尼娜 2  
di'ni'sa  1  提尼洒 0  
di'ni'shi  1  提尼是 0  
di'ni'weng  1  提尼翁 10  
di'ni'you  1  提尼由 0  
di'nian  2  地念 6  第年 0  
di'nian'chu  1  地念出 1  
di'nian'du  1  低粘度 11  
di'nian'duo  1  低粘度 11  
di'nian'guo  1  地念过 0  
di'nian'ji  1  低年级 30  
di'nian'shen  1  地念神 0  
di'niang  1  地酿 0  
di'niao  1  地袅 0  
di'nie  1  迪涅 5  
di'nie'bai'he  1  第聂伯河 1  
di'nie'bo'he  1  第聂伯河 1  
di'nie'cheng  1  迪涅城 1  
di'nie'dong  1  地嗫动 0  
di'nie'qu  1  迪涅去 0  
di'nie'shi  1  迪涅时 0  
di'nie'zai  1  迪涅在 1  
di'ning  1  狄宁 1  
di'nong  4  提浓 0  提侬 0  狄侬 0  提农 0  
di'nong'du  1  低浓度 35  
di'nong'duo  1  低浓度 35  
di'nong'hou  1  提浓后 0  
di'nu  3  提努 0  地怒 0  迪努 0  
di'nu'bo  1  翟努波 1  
di'nuan  1  地暖 0  
di'nuan'guan  1  地暖管 0  
di'nuo  8  蒂娜 231  地诺 0  蒂诺 27  提娜 17  底诺 3  提诺 1  迪娜 3  迪诺 7  
di'nuo'zuo'ji  1  迪诺佐挤 0  
di'nv  1  笛女 0  
di'ou  2  提欧 1  迪欧 0  
di'ou'gen'ni  1  第欧根尼 3  
di'pa  1  地怕 0  
di'pa'ke  1  迪帕克 1  
di'pa'ma  1  蒂帕嬷 3  
di'pa'sa  1  提帕萨 3  
di'pai  7  底排 7  地排 7  地派 3  底牌 8  迪派 0  滴排 0  低排 0  
di'pan  4  底盘 67  地盘 294  地判 1  地盼 1  
di'pang  1  地旁 0  
di'pang'di  1  迪旁蒂 0  
di'pao  1  地泡 2  
di'pei  2  地陪 9  地配 0  
di'pen  2  底盆 1  地盆 0  
di'pi  6  地批 3  地皮 34  蒂皮 4  地痞 3  迪皮 0  底辟 0  
di'pi'ka  1  迪皮卡 0  
di'pi'liu'mang  1  地痞流氓 1  
di'pian  3  底片 90  地骗 2  地偏 2  
di'piao  1  地票 0  
di'piao'chu  1  地飘出 0  
di'piao'jin  1  地飘近 0  
di'piao'lai  1  地飘来 2  
di'piao'san  1  地飘散 0  
di'pie  1  地瞥 9  
di'pin  3  低频 114  地品 0  地贫 0  
di'pin'zhi  1  低品质 4  
di'ping  4  低平 5  地平 6  地坪 8  底平 0  
di'ping'neng  1  地平能 0  
di'ping'shi  1  地平式 0  
di'ping'xian  1  地平线 223  
di'ping'yi  1  地平仪 1  
di'po  3  迪坡 1  蒂珀 0  堤坡 0  
di'po'hai  1  地破害 0  
di'pu  2  地铺 14  地暴 0  
di'pu'dun  1  提普敦 1  
di'pu'lei  1  迪普雷 0  
di'pu'si  1  提普斯 0  
di'qi  19  提起 768  第七 227  底气 18  蒂奇 1  地契 17  底漆 41  地起 9  底栖 9  地骑 2  底起 2  地弃 1  地奇 9  低泣 0  提其 1  迪奇 0  提奇 0  嫡戚 0  地气 0  地齐 0  
di'qi'ban  1  第七版 7  
di'qi'bu  3  第七步 3  第七部 3  第柒部 0  
di'qi'bu'zu  1  底气不足 1  
di'qi'ceng  1  第七层 3  
di'qi'chang  1  第七场 2  
di'qi'ci  1  第七次 54  
di'qi'dai  1  第七代 2  
di'qi'duan  1  第七段 20  
di'qi'e  1  帝企鹅 9  
di'qi'ge  1  第七个 35  
di'qi'gong'su  1  提起公诉 16  
di'qi'guo  1  提起过 33  
di'qi'hao  1  第七号 10  
di'qi'ji  2  第七级 1  第七集 0  
di'qi'jia  1  第七家 3  
di'qi'jie  2  第七届 69  第七节 23  
di'qi'ke  1  第七课 6  
di'qi'kuan  1  第七款 2  
di'qi'liang  1  地气凉 0  
di'qi'lun  1  第七轮 2  
di'qi'ming  1  第七名 4  
di'qi'ni  1  迪其尼 1  
di'qi'nian  1  第七年 14  
di'qi'nuo  1  提契诺 0  
di'qi'pian  1  第七篇 2  
di'qi'qi  2  第七期 7  涤气器 0  
di'qi'ren  1  第七任 1  
di'qi'ri  1  第七日 37  
di'qi'sheng'wu  1  底栖生物 13  
di'qi'shi  1  第七十 41  
di'qi'shi'ba'tiao  1  第七十八条 20  
di'qi'shi'jiu  1  第七十九 27  
di'qi'shi'liu'tiao  1  第七十六条 26  
di'qi'shi'qi  1  第七十七 1  
di'qi'shi'qi'tiao  1  第七十七条 20  
di'qi'shi'san  1  第七十三 52  
di'qi'shi'si  1  第七十四 0  
di'qi'shi'si'tiao  1  第七十四条 23  
di'qi'shi'yi  1  第七十一 4  
di'qi'shi'zu  1  底气十足 3  
di'qi'tian  1  第七天 36  
di'qi'tiao  1  第七条 216  
di'qi'wei  1  第七位 9  
di'qi'xiang  1  第七项 2  
di'qi'xing  1  底栖性 0  
di'qi'ya  1  低气压 18  
di'qi'zhang  2  第七章 263  第柒章 0  
di'qi'zhao  1  第七招 0  
di'qi'zhong  1  第七种 0  
di'qi'zu  1  地七族 1  
di'qian  10  提前 1,040  地堑 1  底前 10  蒂茜 0  低浅 0  地嵌 0  地欠 0  提钱 2  地前 4  敌千 0  
di'qian'dao  1  地潜到 1  
di'qian'jie'shu  1  提前结束 8  
di'qian'liang  1  提前量 0  
di'qian'suo  1  迪钱索 0  
di'qian'tui'xiu  1  提前退休 30  
di'qian'wan'cheng  1  提前完成 75  
di'qian'zhun'bei  1  提前准备 19  
di'qiang  2  地强 0  低强 0  
di'qiang'wo'ruo  1  敌强我弱 0  
di'qiao  4  地壳 194  低桥 2  底壳 5  狄乔 0  
di'qiao'jun'heng  1  地壳均衡 1  
di'qiao'wang  1  地悄望 0  
di'qiao'yun'dong  1  地壳运动 12  
di'qiao'zhuang  1  地侨装 0  
di'qie  3  低且 13  地且 2  提挈 2  
